analysis_timestamp,threshold_setting,output_id,comparison_label,variant_name,variant_type,eval_file,eval_folder,source_file,input_json,reference_file,context_file,plan_file,island_name,method,error_family,error_class,error_subclass,severity,metric_name,metric_value,threshold_type,threshold_value,evidence,suggested_fix
2026-05-13T16:05:15,main,method2 | method2 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method2\result_method2_Brecqhou_20260512_204317.json | Brecqhou | method2 | 0,method2,method2,variant,full_evaluation_method2_20260512_224022.csv,method2,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method2\result_method2_Brecqhou_20260512_204317.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Brecqhou.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Brecqhou_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Brecqhou_plan.json,Brecqhou,method2,Content quality,Content substitution,Low concept accuracy,medium,concept_accuracy_score,3,rubric,< 3.5,concept_accuracy_score = 3,Reduce unsupported or incorrect claims and improve grounding.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Howland_Island_20260512_193543.json | Howland Island | method3 | 12,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Howland_Island_20260512_193543.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Howland.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Howland_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Howland Island_plan.json,Howland Island,method3,Citation and verifiability,Citation coverage failure,Low citation rate,medium,citation_rate,0.8824,distribution_or_metric_specific_floor,high_percentile <= 0.87416; medium_percentile <= 0.920125; absolute_high_floor < 0.5; absolute_medium_floor < 0.8,citation_rate = 0.8824,Increase citation density for factual sentences.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Howland_Island_20260512_193543.json | Howland Island | method3 | 12,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Howland_Island_20260512_193543.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Howland.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Howland_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Howland Island_plan.json,Howland Island,method3,Planning and graph,Graph coherence failure,Low CSCS,high,cscs,0.3933,distribution_or_metric_specific_floor,high_percentile <= 0.39384; medium_percentile <= 0.418925; absolute_high_floor < 0.4; absolute_medium_floor < 0.5,cscs = 0.3933,Improve support for dependency-linked facts across planned sections.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Hunga_TongaÔÇôHunga_Ha╩╗apai_20260512_193822.json | Hunga Tonga–Hunga Haʻapai | method3 | 13,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Hunga_TongaÔÇôHunga_Ha╩╗apai_20260512_193822.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Hunga_Tonga_Hunga_Ha_apai.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Hunga_Tonga–Hunga_Ha_apai_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Hunga Tonga–Hunga Haʻapai_plan.json,Hunga Tonga–Hunga Haʻapai,method3,Content quality,Content substitution,Low concept accuracy,medium,concept_accuracy_score,3,rubric,< 3.5,concept_accuracy_score = 3,Reduce unsupported or incorrect claims and improve grounding.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Hunga_TongaÔÇôHunga_Ha╩╗apai_20260512_193822.json | Hunga Tonga–Hunga Haʻapai | method3 | 13,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Hunga_TongaÔÇôHunga_Ha╩╗apai_20260512_193822.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Hunga_Tonga_Hunga_Ha_apai.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Hunga_Tonga–Hunga_Ha_apai_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Hunga Tonga–Hunga Haʻapai_plan.json,Hunga Tonga–Hunga Haʻapai,method3,Content quality,Content omission,Low ROUGE-L,medium,rouge_l,14.1827,distribution,high_percentile <= 11.9848; medium_percentile <= 14.4723,rouge_l = 14.1827,Improve lexical and structural overlap with important reference content.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Hunga_TongaÔÇôHunga_Ha╩╗apai_20260512_193822.json | Hunga Tonga–Hunga Haʻapai | method3 | 13,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Hunga_TongaÔÇôHunga_Ha╩╗apai_20260512_193822.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Hunga_Tonga_Hunga_Ha_apai.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Hunga_Tonga–Hunga_Ha_apai_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Hunga Tonga–Hunga Haʻapai_plan.json,Hunga Tonga–Hunga Haʻapai,method3,Citation and verifiability,Citation coverage failure,Low citation rate,high,citation_rate,0.8,distribution_or_metric_specific_floor,high_percentile <= 0.87416; medium_percentile <= 0.920125; absolute_high_floor < 0.5; absolute_medium_floor < 0.8,citation_rate = 0.8,Increase citation density for factual sentences.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Jarvis_Island_20260512_194223.json | Jarvis Island | method3 | 14,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Jarvis_Island_20260512_194223.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Jarvis.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Jarvis_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Jarvis Island_plan.json,Jarvis Island,method3,Citation and verifiability,Citation coverage failure,Low citation recall,high,citation_recall,0.1765,distribution_or_metric_specific_floor,high_percentile <= 0.21052; medium_percentile <= 0.312475; absolute_high_floor < 0.1; absolute_medium_floor < 0.2,citation_recall = 0.1765,Increase support coverage for factual claims.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Jarvis_Island_20260512_194223.json | Jarvis Island | method3 | 14,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Jarvis_Island_20260512_194223.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Jarvis.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Jarvis_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Jarvis Island_plan.json,Jarvis Island,method3,Citation and verifiability,Citation support failure,Low citation precision,high,citation_precision,0.2,distribution_or_metric_specific_floor,high_percentile <= 0.22772; medium_percentile <= 0.31665; absolute_high_floor < 0.1; absolute_medium_floor < 0.25,citation_precision = 0.2,Ensure cited sentences are actually supported by their cited evidence.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Jarvis_Island_20260512_194223.json | Jarvis Island | method3 | 14,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Jarvis_Island_20260512_194223.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Jarvis.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Jarvis_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Jarvis Island_plan.json,Jarvis Island,method3,Citation and verifiability,Citation support failure,Low citation link precision,medium,citation_link_precision,0.1,distribution_or_metric_specific_floor,high_percentile <= 0.07359; medium_percentile <= 0.109175; absolute_high_floor < 0.05; absolute_medium_floor < 0.1,citation_link_precision = 0.1,Improve source selection so citation links point to supporting evidence.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Jarvis_Island_20260512_194223.json | Jarvis Island | method3 | 14,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Jarvis_Island_20260512_194223.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Jarvis.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Jarvis_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Jarvis Island_plan.json,Jarvis Island,method3,Citation and verifiability,Citation coverage failure,Low citation rate,medium,citation_rate,0.8824,distribution_or_metric_specific_floor,high_percentile <= 0.87416; medium_percentile <= 0.920125; absolute_high_floor < 0.5; absolute_medium_floor < 0.8,citation_rate = 0.8824,Increase citation density for factual sentences.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Jarvis_Island_20260512_194223.json | Jarvis Island | method3 | 14,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Jarvis_Island_20260512_194223.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Jarvis.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Jarvis_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Jarvis Island_plan.json,Jarvis Island,method3,Planning and graph,Graph coherence failure,Low CSCS,high,cscs,0.3939,distribution_or_metric_specific_floor,high_percentile <= 0.39384; medium_percentile <= 0.418925; absolute_high_floor < 0.4; absolute_medium_floor < 0.5,cscs = 0.3939,Improve support for dependency-linked facts across planned sections.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Jethou_20260512_194458.json | Jethou | method3 | 15,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Jethou_20260512_194458.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Jethou.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Jethou_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Jethou_plan.json,Jethou,method3,Content quality,Content omission,Low concept coverage,high,concept_coverage_score,2,rubric,< 2.5,concept_coverage_score = 2,Retrieve and include more reference-relevant concepts.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Jethou_20260512_194458.json | Jethou | method3 | 15,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Jethou_20260512_194458.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Jethou.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Jethou_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Jethou_plan.json,Jethou,method3,Content quality,Content substitution,Low concept accuracy,medium,concept_accuracy_score,3,rubric,< 3.5,concept_accuracy_score = 3,Reduce unsupported or incorrect claims and improve grounding.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Nishinoshima_(Ogasawara)_20260512_194856.json | Nishinoshima (Ogasawara) | method3 | 17,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Nishinoshima_(Ogasawara)_20260512_194856.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Nishinoshima_(Ogasawara).txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Nishinoshima_(Ogasawara)_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Nishinoshima (Ogasawara)_plan.json,Nishinoshima (Ogasawara),method3,Content quality,Content omission,Low ROUGE-L,high,rouge_l,11.3566,distribution,high_percentile <= 11.9848; medium_percentile <= 14.4723,rouge_l = 11.3566,Improve lexical and structural overlap with important reference content.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Nishinoshima_(Ogasawara)_20260512_194856.json | Nishinoshima (Ogasawara) | method3 | 17,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Nishinoshima_(Ogasawara)_20260512_194856.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Nishinoshima_(Ogasawara).txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Nishinoshima_(Ogasawara)_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Nishinoshima (Ogasawara)_plan.json,Nishinoshima (Ogasawara),method3,Content quality,Content omission,Low METEOR,high,meteor,9.6645,distribution,high_percentile <= 13.405; medium_percentile <= 16.9913,meteor = 9.6645,Improve coverage of reference-relevant concepts and paraphrases.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Nishinoshima_(Ogasawara)_20260512_194856.json | Nishinoshima (Ogasawara) | method3 | 17,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Nishinoshima_(Ogasawara)_20260512_194856.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Nishinoshima_(Ogasawara).txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Nishinoshima_(Ogasawara)_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Nishinoshima (Ogasawara)_plan.json,Nishinoshima (Ogasawara),method3,Citation and verifiability,Citation coverage failure,Low citation recall,high,citation_recall,0,distribution_or_metric_specific_floor,high_percentile <= 0.21052; medium_percentile <= 0.312475; absolute_high_floor < 0.1; absolute_medium_floor < 0.2,citation_recall = 0,Increase support coverage for factual claims.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Nishinoshima_(Ogasawara)_20260512_194856.json | Nishinoshima (Ogasawara) | method3 | 17,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Nishinoshima_(Ogasawara)_20260512_194856.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Nishinoshima_(Ogasawara).txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Nishinoshima_(Ogasawara)_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Nishinoshima (Ogasawara)_plan.json,Nishinoshima (Ogasawara),method3,Citation and verifiability,Citation support failure,Low citation precision,high,citation_precision,0,distribution_or_metric_specific_floor,high_percentile <= 0.22772; medium_percentile <= 0.31665; absolute_high_floor < 0.1; absolute_medium_floor < 0.25,citation_precision = 0,Ensure cited sentences are actually supported by their cited evidence.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Nishinoshima_(Ogasawara)_20260512_194856.json | Nishinoshima (Ogasawara) | method3 | 17,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Nishinoshima_(Ogasawara)_20260512_194856.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Nishinoshima_(Ogasawara).txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Nishinoshima_(Ogasawara)_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Nishinoshima (Ogasawara)_plan.json,Nishinoshima (Ogasawara),method3,Citation and verifiability,Citation support failure,Low citation link precision,high,citation_link_precision,0,distribution_or_metric_specific_floor,high_percentile <= 0.07359; medium_percentile <= 0.109175; absolute_high_floor < 0.05; absolute_medium_floor < 0.1,citation_link_precision = 0,Improve source selection so citation links point to supporting evidence.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Surtsey_20260512_195135.json | Surtsey | method3 | 18,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Surtsey_20260512_195135.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Surtsey.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Surtsey_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Surtsey_plan.json,Surtsey,method3,Content quality,Content omission,Low ROUGE-L,high,rouge_l,11.976,distribution,high_percentile <= 11.9848; medium_percentile <= 14.4723,rouge_l = 11.976,Improve lexical and structural overlap with important reference content.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Surtsey_20260512_195135.json | Surtsey | method3 | 18,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Surtsey_20260512_195135.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Surtsey.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Surtsey_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Surtsey_plan.json,Surtsey,method3,Content quality,Content omission,Low METEOR,medium,meteor,13.6744,distribution,high_percentile <= 13.405; medium_percentile <= 16.9913,meteor = 13.6744,Improve coverage of reference-relevant concepts and paraphrases.
2026-05-13T16:05:15,main,method3 | method3 |  | D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Tromelin_Island_20260512_200522.json | Tromelin Island | method3 | 19,method3,method3,method3_ablation,full_evaluation_method3_20260512_224022.csv,method3,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\after_fix\default output v2\method3\result_method3_Tromelin_Island_20260512_200522.json,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Tromelin.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Tromelin_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\logs\agent2_plans\Tromelin Island_plan.json,Tromelin Island,method3,Planning and graph,Graph coherence failure,Low CSCS,medium,cscs,0.4169,distribution_or_metric_specific_floor,high_percentile <= 0.39384; medium_percentile <= 0.418925; absolute_high_floor < 0.4; absolute_medium_floor < 0.5,cscs = 0.4169,Improve support for dependency-linked facts across planned sections.
